artist_id,mbtag
ARY5TFK1187B9BA2BD,easy listening soundtracks and musicals
ARY7DVZ1187FB58433,norwegian
ARY80281187FB3E380,uk
ARY80281187FB3E380,scottish
ARY80281187FB3E380,british
ARY80281187FB3E380,pop and chart
ARYB42B1187FB37B01,french
ARYB42B1187FB37B01,toulouse
ARYBGMF1187FB4D82C,classic pop and rock
ARYBUAO1187FB3F4EB,classic pop and rock
ARYCP7D1187B99516B,canadian
ARYCP7D1187B99516B,blues
ARYCQBH1187B9B1BE4,estonian
ARYECDK1187FB45587,new wave
ARYECDK1187FB45587,punk
ARYECDK1187FB45587,surrey
ARYECDK1187FB45587,guildford
ARYECDK1187FB45587,england
ARYECDK1187FB45587,post-punk
ARYECDK1187FB45587,rock
ARYECDK1187FB45587,punk rock
ARYECDK1187FB45587,british
ARYECDK1187FB45587,rock and roll
ARYECDK1187FB45587,uk
ARYECDK1187FB45587,classic pop and rock
ARYFAT91187B99FEF5,wales
ARYFAT91187B99FEF5,glam metal
ARYFAT91187B99FEF5,british
ARYFAT91187B99FEF5,metal
ARYFXQ21187FB4DAEF,world
ARYGXKQ11E2835CE3B,hip hop rnb and dance hall
ARYJSY01187B9B7C65,country
ARYJSY01187B9B7C65,folk
ARYJSY01187B9B7C65,american
ARYJSY01187B9B7C65,pop
ARYJSY01187B9B7C65,bluegrass
ARYML1P1187B9AF39B,post-punk
ARYML1P1187B9AF39B,american
ARYML1P1187B9AF39B,electronic
ARYML1P1187B9AF39B,art punk
ARYML1P1187B9AF39B,synthpop
ARYML1P1187B9AF39B,new wave
ARYML1P1187B9AF39B,classic pop and rock
ARYML1P1187B9AF39B,akron
ARYML1P1187B9AF39B,ohio
ARYML1P1187B9AF39B,punk
ARYML1P1187B9AF39B,usa
ARYN2M61187B995BD6,español
ARYN2M61187B995BD6,colombia
ARYO9BU1187B9ADA88,progressive rock
ARYO9BU1187B9ADA88,british
ARYO9BU1187B9ADA88,progressive metal
ARYO9BU1187B9ADA88,metal
ARYO9BU1187B9ADA88,uk
ARYO9BU1187B9ADA88,psychedelic rock
ARYO9BU1187B9ADA88,english
ARYO9BU1187B9ADA88,classic pop and rock
ARYO9BU1187B9ADA88,folk
ARYO9BU1187B9ADA88,new prog
ARYO9BU1187B9ADA88,rock
ARYOPH81187B98AEED,rock and indie
ARYQQY31187B9ABBE1,country-es
ARYR56R1187FB3DEEE,guitar
ARYRDLN12592CDBB85,british
ARYRDLN12592CDBB85,britannique
ARYRDLN12592CDBB85,indie pop
ARYRDLN12592CDBB85,uk
ARYS9L21187FB367E4,uk
ARYS9L21187FB367E4,4ad
ARYS9L21187FB367E4,british
ARYS9L21187FB367E4,english
ARYV1OT1187B9B4C8E,country
ARYVGP31187B9A531A,roots rock
ARYVGP31187B9A531A,rock
ARYVGP31187B9A531A,american
ARYVGP31187B9A531A,pop
ARYVGP31187B9A531A,heartland rock
ARYVO9V1187B9B1FC6,scottish
ARYVO9V1187B9B1FC6,uk
ARYVO9V1187B9B1FC6,indie rock
ARYVO9V1187B9B1FC6,british
ARYVO9V1187B9B1FC6,art rock
ARYVO9V1187B9B1FC6,pop
ARYVO9V1187B9B1FC6,alternative dance
ARYVO9V1187B9B1FC6,rock and indie
ARYVO9V1187B9B1FC6,britannique
ARYVO9V1187B9B1FC6,post-punk revival
ARYVO9V1187B9B1FC6,rhapsody online
ARYVO9V1187B9B1FC6,post-punk
ARYVO9V1187B9B1FC6,rock
ARYWZLP1187FB4F7D3,italian
ARYWZLP1187FB4F7D3,classical
ARYWZLP1187FB4F7D3,opera
ARYWZLP1187FB4F7D3,european
ARYWZLP1187FB4F7D3,production music
ARYZFGE1187FB39A8C,punk
ARYZFGE1187FB39A8C,new york
ARYZFGE1187FB39A8C,usa
ARYZV2X1187B997BE7,production music
ARYZX981187B9A995B,quebec
ARZ02US1187FB430BD,trance
ARZ02US1187FB430BD,christian
ARZ1PTN1187B9967D9,country
ARZ1PTN1187B9967D9,western
ARZ1PTN1187B9967D9,american
ARZ4F9B1187FB3C979,massachusetts
ARZ4F9B1187FB3C979,american
ARZ4F9B1187FB3C979,amherst
ARZ8IPU1187FB38846,taiwanese
ARZ8IPU1187FB38846,mandarin
ARZ8IPU1187FB38846,chinese
ARZ8KO81187B9B1B7C,easy listening soundtracks and musicals
ARZ96PB1187B98F5C9,rock
ARZ96PB1187B98F5C9,christian
ARZAJ9C1187B9A21F4,pop
ARZBOES1187FB40178,carlos baute colgando en tus manos nada se compara a ti
ARZBYDY1187FB46DD7,français
ARZBYDY1187FB46DD7,french
ARZBYDY1187FB46DD7,france
ARZBYDY1187FB46DD7,pop
ARZBYDY1187FB46DD7,francophone
ARZBYDY1187FB46DD7,guitarist
ARZBYDY1187FB46DD7,parolier
ARZBYDY1187FB46DD7,guitariste
ARZBYDY1187FB46DD7,compositeur
ARZBYDY1187FB46DD7,composer
ARZBYDY1187FB46DD7,chanteur
ARZBYDY1187FB46DD7,lyricist
ARZBYDY1187FB46DD7,singer
ARZCNRW11F50C4A630,60s
ARZCNRW11F50C4A630,70s
ARZCNRW11F50C4A630,blues
ARZCNRW11F50C4A630,trio
ARZCNRW11F50C4A630,british
ARZCNRW11F50C4A630,english
ARZCNRW11F50C4A630,80s
ARZCNRW11F50C4A630,classic pop and rock
ARZDQ3N1187FB5978B,post-rock
ARZDUML1187B9AD101,swedish
ARZEA421187FB5B5BA,los angeles
ARZEA421187FB5B5BA,american
ARZEBW31187FB586EA,production music
ARZH0R61187FB422AE,classic pop and rock
ARZH3SW1187B98C96E,hip hop rnb and dance hall
ARZH3SW1187B98C96E,hip hop
ARZJ4MI1187B9AF5AF,ska
ARZM53A1187B9A1AE7,electronic
ARZP2M21187FB59C63,latvian
ARZQ7QA1187B9AD08B,funk
ARZQ7QA1187B9AD08B,pop
ARZQ7QA1187B9AD08B,usa
ARZQ7QA1187B9AD08B,rock
ARZQ7QA1187B9AD08B,pop and chart
ARZQ7QA1187B9AD08B,punk
ARZQ7QA1187B9AD08B,minneapolis sound
ARZQ7QA1187B9AD08B,robin
ARZQ7QA1187B9AD08B,70s
ARZQ7QA1187B9AD08B,00s
ARZQ7QA1187B9AD08B,90s
ARZQ7QA1187B9AD08B,80s
ARZQ7QA1187B9AD08B,american
ARZQ7QA1187B9AD08B,américain
ARZRCCP11F50C5165F,60s
ARZRCCP11F50C5165F,mexico
ARZRCCP11F50C5165F,50s
ARZRCCP11F50C5165F,latin
ARZRCCP11F50C5165F,bolero
ARZRR0M1187FB3EE0A,dance and electronica
ARZRR0M1187FB3EE0A,drum and bass
ARZS5VW1187FB567E8,uk
ARZS5VW1187FB567E8,electronic
ARZS5VW1187FB567E8,english
ARZS5VW1187FB567E8,british
ARZS5VW1187FB567E8,pop and chart
ARZTSYB1187FB54987,heavy metal
ARZTSYB1187FB54987,hard rock
ARZVEF91187B9AC770,american
ARZVEF91187B9AC770,avante garde
ARZVEF91187B9AC770,classical
ARZVEF91187B9AC770,oratorio
ARZVEF91187B9AC770,opera
ARZVEF91187B9AC770,soundtrack
ARZVEF91187B9AC770,brooklyn
ARZVEF91187B9AC770,musical
ARZVEF91187B9AC770,soundtrack composer
ARZVTZN1187FB579D4,classic pop and rock
ARZWK2R1187B98F09F,hardcore punk
ARZWK2R1187B98F09F,rock
ARZWK2R1187B98F09F,american
ARZWK2R1187B98F09F,punk rock
ARZWK2R1187B98F09F,melodic hardcore
ARZWK2R1187B98F09F,rock and indie
ARZWK2R1187B98F09F,punk
ARZWK2R1187B98F09F,usa
ARZWPWP1241B9CA793,american
ARZWPWP1241B9CA793,soundtrack composer
ARZWPWP1241B9CA793,soundtrack
ARZWPWP1241B9CA793,cleveland
ARZWPWP1241B9CA793,classic pop and rock
ARZWPWP1241B9CA793,the academy
ARZXYRK1187B99E432,jazz and blues
ARZYP6O1187B9892E7,hip hop rnb and dance hall
